"sub.id" "comm.id" "type.id" "diff"
"1" "bb4934" "FrontoParietal" "load" 0.2667015401064
"2" "bb4934" "FrontoParietal" "picture" -0.127008591957666
"3" "bb4934" "Visual" "load" -0.0744402184408992
"4" "bb4934" "Visual" "picture" 0.291746867554227
"5" "wr8519" "FrontoParietal" "load" 0.029739511295804
"6" "wr8519" "FrontoParietal" "picture" 0.0584092041794824
"7" "wr8519" "Visual" "load" -0.102110536307522
"8" "wr8519" "Visual" "picture" 0.24568882531428
"9" "qi9723" "FrontoParietal" "load" 0.108470094687179
"10" "qi9723" "FrontoParietal" "picture" -0.0276261129580065
"11" "qi9723" "Visual" "load" -0.0383537343624643
"12" "qi9723" "Visual" "picture" 0.216928064520978
"13" "uh4238" "FrontoParietal" "load" 0.22349725058511
"14" "uh4238" "FrontoParietal" "picture" -0.233685411800914
"15" "uh4238" "Visual" "load" 0.116119309146275
"16" "uh4238" "Visual" "picture" 0.040551317959553
"17" "nj9775" "FrontoParietal" "load" 0.249697807171136
"18" "nj9775" "FrontoParietal" "picture" -0.135766843399442
"19" "nj9775" "Visual" "load" -0.274605665224707
"20" "nj9775" "Visual" "picture" 0.582032838296117
"21" "kc3518" "FrontoParietal" "load" 0.204413823458745
"22" "kc3518" "FrontoParietal" "picture" -0.179701546796839
"23" "kc3518" "Visual" "load" -0.0230416688215871
"24" "kc3518" "Visual" "picture" 0.0869381959501581
"25" "nw2252" "FrontoParietal" "load" -0.0196965792726616
"26" "nw2252" "FrontoParietal" "picture" 0.0248667834410532
"27" "nw2252" "Visual" "load" -0.228623619701598
"28" "nw2252" "Visual" "picture" 0.495931264594746
"29" "lf5535" "FrontoParietal" "load" 0.1916893707982
"30" "lf5535" "FrontoParietal" "picture" -0.114784568581295
"31" "lf5535" "Visual" "load" -0.154517580359503
"32" "lf5535" "Visual" "picture" 0.311455188526143
"33" "oa9751" "FrontoParietal" "load" 0.11109304324024
"34" "oa9751" "FrontoParietal" "picture" -0.104453836720753
"35" "oa9751" "Visual" "load" -0.0931102891086022
"36" "oa9751" "Visual" "picture" 0.172756545539645
"37" "gt185" "FrontoParietal" "load" 0.143945290242492
"38" "gt185" "FrontoParietal" "picture" -0.186864088943772
"39" "gt185" "Visual" "load" -0.0854910330418801
"40" "gt185" "Visual" "picture" 0.201061703846954
"41" "pb1903" "FrontoParietal" "load" 0.276144354814826
"42" "pb1903" "FrontoParietal" "picture" -0.106758237093194
"43" "pb1903" "Visual" "load" -0.0303544521800776
"44" "pb1903" "Visual" "picture" 0.306336977137684
"45" "pb8936" "FrontoParietal" "load" 0.0850373366628427
"46" "pb8936" "FrontoParietal" "picture" -0.115559094240688
"47" "pb8936" "Visual" "load" -0.0712074447815637
"48" "pb8936" "Visual" "picture" 0.11527158756522
"49" "ng3506" "FrontoParietal" "load" 0.012770258622823
"50" "ng3506" "FrontoParietal" "picture" -0.124886457502712
"51" "ng3506" "Visual" "load" -0.0862213772842001
"52" "ng3506" "Visual" "picture" 0.291688782084377
"53" "ix4227" "FrontoParietal" "load" -0.0767336745108161
"54" "ix4227" "FrontoParietal" "picture" -0.047260042017951
"55" "ix4227" "Visual" "load" -0.238733471910406
"56" "ix4227" "Visual" "picture" 0.494568637652548
"57" "vn7650" "FrontoParietal" "load" 0.0497561276617259
"58" "vn7650" "FrontoParietal" "picture" -0.1235086258988
"59" "vn7650" "Visual" "load" -0.030936834888403
"60" "vn7650" "Visual" "picture" 0.250048438497382
"61" "su3645" "FrontoParietal" "load" 0.0336661899605631
